id_pr,tipo,righe_aggiunte,righe_rimosse,file_modificati,moduli_toccati,complessita_media,test_aggiunti,copertura_modulo,esperienza_autore_mesi,commit_autore_modulo,reviewer,commenti_review,ora_merge,giorno_merge,bug_entro_30gg
3382,feature,242,6,6,2,25.8,0,42.1,42,14,1,7,15,Mer,0
3383,feature,424,103,11,3,7.5,1,79.4,61,14,0,0,7,Lun,0
3384,feature,15,142,6,3,16.2,1,69.4,32,11,1,3,17,Ven,0
3385,fix,501,5,10,3,18.3,1,69.4,30,4,1,5,15,Gio,0
3386,fix,531,5,13,3,15.0,0,44.5,44,11,1,4,16,Lun,1
3387,feature,14,105,6,2,10.8,1,46.3,26,3,1,0,10,Lun,0
3388,fix,27,40,3,2,3.0,0,64.4,44,10,2,5,9,Mer,0
3389,feature,82,14,2,2,2.7,0,78.6,48,11,0,1,11,Gio,0
3390,fix,34,14,4,2,3.6,0,69.1,13,2,2,4,15,Gio,0
3391,feature,24,24,2,2,10.0,1,94.1,11,4,0,1,13,Gio,0
3392,feature,160,126,6,2,9.8,1,64.8,9,1,0,0,10,Ven,0
3393,feature,60,6,3,1,15.7,1,91.6,20,4,1,3,16,Gio,0
3394,fix,1047,28,19,5,8.5,1,38.7,54,14,1,5,20,Gio,0
3395,feature,29,21,2,2,6.8,1,83.0,30,8,2,2,16,Ven,0
3396,refactor,548,8,10,3,9.9,0,45.5,4,5,2,8,12,Gio,1
3397,refactor,77,51,4,2,12.9,1,89.2,13,2,1,3,11,Lun,0
3398,refactor,42,29,2,1,11.1,0,81.5,14,1,1,2,9,Mer,0
3399,feature,8,19,1,2,6.9,0,91.1,68,16,1,2,13,Lun,1
3400,feature,77,80,7,3,16.6,1,72.4,18,6,2,1,11,Gio,0
3401,feature,34,65,4,2,10.1,0,58.2,18,2,1,0,11,Mer,0
3402,feature,19,582,10,3,12.0,1,36.0,64,9,1,4,10,Lun,1
3403,refactor,117,7,3,2,8.3,1,92.6,13,1,1,9,16,Mar,0
3404,feature,9,39,3,2,15.4,1,60.3,18,4,3,3,17,Gio,0
3405,feature,247,100,8,3,8.0,0,40.0,15,7,1,4,19,Ven,1
3406,fix,37,22,1,1,3.8,0,43.9,24,9,3,3,16,Mer,0
3407,feature,883,33,17,4,17.5,0,52.4,7,0,1,4,17,Lun,1
3408,feature,135,9,5,2,2.2,1,31.4,43,13,1,1,13,Lun,0
3409,feature,9,29,2,1,9.8,1,71.1,13,2,2,7,20,Mar,0
3410,feature,40,49,4,1,7.9,1,50.7,52,13,1,0,7,Mer,0
3411,refactor,79,9,2,1,17.8,1,62.4,6,2,2,11,10,Lun,0
3412,refactor,229,11,4,1,7.3,0,45.4,26,10,1,4,17,Lun,0
3413,feature,524,45,9,3,4.2,0,59.2,9,2,2,4,14,Ven,0
3414,feature,68,29,4,2,6.9,0,41.3,70,17,1,4,15,Lun,0
3415,fix,85,98,5,2,9.4,1,68.0,24,10,2,4,18,Lun,0
3416,fix,67,68,3,2,13.3,1,43.0,19,7,2,3,10,Gio,0
3417,refactor,144,4,4,2,10.5,1,57.4,11,1,2,5,18,Gio,0
3418,fix,44,10,3,1,19.1,0,56.8,30,4,3,2,13,Mar,0
3419,feature,20,26,3,2,11.8,0,53.0,9,2,3,2,14,Gio,0
3420,feature,74,45,3,2,8.2,0,34.8,37,9,2,5,13,Lun,0
3421,refactor,67,56,4,2,10.4,1,72.2,54,19,2,3,10,Mar,0
3422,fix,232,8,7,2,6.3,0,55.5,4,1,2,3,14,Lun,0
3423,feature,47,9,2,2,12.2,0,66.9,59,20,2,4,18,Gio,0
3424,feature,17,3,3,1,9.8,0,71.6,10,2,1,0,18,Lun,0
3425,refactor,111,3,2,1,9.3,0,86.8,7,3,2,2,14,Mer,0
3426,feature,60,10,2,1,9.7,0,56.5,4,1,1,4,17,Lun,0
3427,feature,263,22,5,2,10.1,0,84.8,10,2,1,3,11,Mer,0
3428,feature,434,44,11,4,8.9,0,83.6,15,2,1,2,10,Lun,1
3429,feature,55,13,2,2,3.7,0,76.0,30,9,1,4,12,Mer,0
3430,refactor,158,90,8,2,4.6,1,83.8,24,7,2,4,14,Ven,0
3431,refactor,19,5,2,1,10.4,0,73.1,12,2,1,1,17,Ven,1
3432,fix,158,57,5,2,7.1,0,71.3,42,10,3,5,8,Gio,0
3433,refactor,542,177,14,3,3.5,0,78.0,45,14,1,9,16,Mar,0
3434,refactor,530,104,12,4,4.4,0,74.0,63,12,1,2,1,Mer,0
3435,feature,129,63,5,1,8.0,1,68.7,46,15,1,7,10,Lun,0
3436,fix,65,15,1,1,12.7,0,63.8,2,1,1,2,17,Gio,0
3437,fix,95,77,3,2,15.8,0,48.1,22,8,2,5,0,Mer,1
3438,fix,15,7,2,2,10.8,1,61.4,10,6,1,4,12,Lun,0
3439,feature,62,13,2,2,6.4,1,70.2,11,8,2,2,15,Ven,0
3440,feature,21,19,1,2,5.3,1,51.4,48,8,1,2,5,Lun,0
3441,feature,911,11,15,3,7.7,0,47.8,81,19,1,1,16,Gio,0
3442,feature,169,27,3,1,9.2,1,53.5,5,2,3,4,10,Mar,0
3443,fix,945,106,20,5,3.6,1,60.7,31,6,2,4,11,Mar,0
3444,fix,43,18,2,1,6.9,1,59.4,7,4,1,2,17,Mar,0
3445,fix,463,18,8,3,11.6,0,58.1,32,16,1,5,11,Mer,0
3446,refactor,18,89,4,1,12.7,0,55.9,38,9,1,3,11,Gio,0
3447,feature,27,179,3,2,11.6,1,31.6,14,2,2,1,10,Mar,1
3448,refactor,258,44,6,2,10.4,0,58.3,16,4,2,4,4,Mar,0
3449,fix,179,90,4,2,7.0,1,35.2,60,13,1,5,10,Lun,0
3450,feature,25,553,10,2,14.1,1,67.9,57,21,2,6,17,Ven,0
3451,fix,37,17,1,2,10.4,1,55.6,19,4,1,2,15,Ven,0
3452,fix,83,35,2,1,6.3,0,79.7,13,3,2,4,16,Mar,0
3453,fix,511,194,13,4,8.8,0,72.7,27,5,3,3,11,Mar,0
3454,feature,135,267,8,2,7.7,0,71.7,82,24,3,6,21,Mer,1
3455,fix,457,22,10,2,12.0,1,40.3,35,19,3,5,12,Mar,0
3456,feature,41,282,7,2,6.5,0,45.1,36,2,1,4,16,Gio,1
3457,feature,89,43,4,1,10.2,0,63.7,15,1,1,3,15,Mer,0
3458,feature,303,63,8,3,2.8,0,69.3,35,8,1,7,10,Mer,1
3459,fix,114,30,4,2,19.5,0,68.8,35,7,1,6,17,Mer,0
3460,feature,22,184,4,1,12.5,1,77.2,19,4,1,6,10,Lun,0
3461,fix,69,323,8,2,9.6,0,80.2,15,4,1,4,11,Ven,1
3462,feature,81,44,5,2,8.8,0,78.5,17,1,1,4,15,Mer,0
3463,refactor,30,1,4,1,3.0,1,58.0,68,21,1,2,15,Mer,0
3464,feature,302,12,7,3,13.0,1,52.9,43,9,2,2,18,Mer,0
3465,feature,39,24,2,1,11.5,0,73.6,36,5,1,3,17,Mar,0
3466,fix,273,17,7,2,10.9,1,42.0,14,9,2,2,16,Mar,0
3467,feature,8,310,6,2,31.5,1,86.2,21,4,2,3,3,Gio,0
3468,fix,161,504,13,3,15.5,0,39.0,72,22,1,5,10,Mer,1
3469,refactor,53,7,1,1,9.4,0,68.3,19,4,1,1,18,Gio,0
3470,feature,48,7,2,1,2.5,1,56.9,7,3,1,5,15,Lun,0
3471,feature,96,23,2,1,8.4,0,68.3,68,19,2,4,15,Mer,0
3472,fix,247,23,4,1,14.8,1,77.1,38,14,2,3,8,Mer,0
3473,feature,97,3,4,1,7.8,1,35.8,32,11,1,2,16,Ven,0
3474,feature,167,49,6,2,5.3,0,45.8,45,11,2,6,13,Mar,0
3475,feature,58,18,1,2,9.4,0,48.4,16,3,2,2,11,Mer,1
3476,feature,288,62,6,3,10.5,1,36.3,21,6,1,5,10,Lun,1
3477,refactor,12,25,4,1,11.3,1,69.5,51,10,1,6,10,Gio,0
3478,fix,27,23,4,2,9.9,1,48.7,43,10,3,5,17,Gio,0
3479,feature,1423,5,25,6,20.9,1,38.5,37,10,3,1,9,Mar,0
3480,fix,127,23,3,2,8.6,1,62.0,31,7,1,4,16,Lun,0
3481,refactor,37,74,3,1,2.1,1,58.2,10,4,0,0,11,Mar,1
3482,fix,639,53,12,4,3.5,0,69.1,29,9,0,0,10,Lun,1
3483,fix,13,35,2,1,18.9,1,83.4,16,6,1,3,15,Lun,0
3484,refactor,278,110,7,3,24.0,0,63.9,30,10,3,6,16,Lun,0
3485,fix,81,294,7,2,2.4,0,62.9,25,10,2,2,20,Lun,1
3486,feature,58,137,4,1,8.8,0,74.8,56,12,1,6,10,Mer,0
3487,feature,10,525,12,4,8.3,1,45.4,36,12,1,3,16,Ven,0
3488,feature,87,24,3,1,3.4,1,84.0,5,1,2,3,9,Gio,0
3489,fix,38,30,5,1,6.7,0,65.8,38,16,2,1,14,Lun,0
3490,feature,105,30,4,1,2.2,0,66.6,15,4,3,8,11,Mar,0
3491,fix,45,3,3,2,11.6,1,66.6,40,5,2,2,9,Gio,0
3492,feature,90,57,2,2,4.1,1,70.3,38,13,3,3,8,Gio,0
3493,refactor,142,29,5,1,4.8,0,80.3,7,2,3,5,10,Lun,0
3494,refactor,41,44,2,1,3.9,1,38.5,46,9,1,5,12,Mer,0
3495,fix,29,198,5,2,15.3,0,89.5,10,5,2,3,16,Lun,0
3496,fix,54,9,2,1,11.4,1,77.9,28,4,1,3,10,Mer,0
3497,refactor,30,75,2,1,9.7,1,80.6,35,7,3,0,10,Gio,0
3498,feature,27,15,5,2,2.7,1,57.8,52,12,3,5,13,Lun,0
3499,feature,130,13,4,1,6.8,1,48.3,7,1,2,4,8,Mer,0
3500,feature,15,50,2,2,9.3,1,88.9,22,5,3,0,18,Mar,0
3501,feature,169,7,3,1,4.0,0,64.5,10,7,1,4,15,Lun,0
3502,feature,70,12,2,2,5.2,1,54.3,38,8,1,12,8,Gio,0
3503,feature,136,156,6,2,4.2,1,49.6,57,14,0,0,12,Mar,0
3504,fix,330,247,11,3,10.8,0,81.0,19,2,1,12,14,Mer,0
3505,feature,4,136,4,2,11.3,0,34.0,118,24,1,5,20,Gio,1
3506,feature,70,43,5,2,12.5,0,45.0,16,4,1,9,11,Lun,1
3507,fix,166,12,4,1,3.0,0,25.9,27,12,3,2,18,Lun,0
3508,refactor,18,3,3,2,6.8,1,56.9,130,30,1,2,18,Lun,0
3509,feature,105,114,5,1,9.5,1,78.1,15,2,0,1,11,Mer,0
3510,fix,171,11,5,2,4.5,1,51.8,23,9,1,4,12,Mar,0
3511,feature,10,12,3,2,5.8,1,79.2,6,3,1,3,10,Lun,0
3512,fix,49,5,1,2,1.1,0,82.1,5,0,1,0,9,Lun,0
3513,fix,37,17,4,2,10.6,0,65.2,71,18,2,3,18,Lun,0
3514,feature,184,521,12,4,5.6,1,87.4,12,0,1,5,16,Mar,0
3515,refactor,221,5,5,2,1.3,0,43.4,41,10,1,1,11,Lun,0
3516,refactor,10,14,1,1,4.2,0,72.3,52,9,1,1,16,Gio,0
3517,feature,80,66,3,1,11.8,1,61.7,21,4,1,2,15,Lun,0
3518,fix,160,36,4,1,6.4,1,53.1,46,9,2,6,18,Ven,0
3519,fix,55,2,3,2,15.0,1,80.4,36,8,2,2,14,Gio,0
3520,refactor,30,10,3,1,11.4,0,57.1,75,20,1,4,17,Ven,0
3521,feature,86,96,4,1,7.6,1,62.5,11,2,1,3,10,Mer,0
3522,feature,82,121,4,2,11.8,0,46.7,19,9,2,4,9,Mer,0
3523,refactor,62,10,2,1,1.0,1,75.9,70,17,2,3,17,Mer,0
3524,feature,75,98,3,2,18.4,0,46.3,36,12,2,6,17,Mer,0
3525,feature,70,20,3,1,8.8,0,65.0,7,2,0,1,16,Mer,0
3526,feature,44,451,8,3,5.8,0,61.5,29,6,1,6,18,Gio,1
3527,refactor,106,35,3,2,22.4,0,72.9,10,3,1,5,19,Ven,0
3528,refactor,12,22,2,2,4.5,0,81.0,52,11,2,3,10,Mar,0
3529,fix,23,12,1,2,10.7,1,32.1,42,10,1,4,12,Ven,0
3530,feature,534,11,11,3,5.5,1,45.2,9,3,1,1,7,Gio,0
3531,fix,170,22,3,1,11.4,1,47.6,56,16,2,4,12,Lun,0
3532,feature,406,169,12,4,4.4,0,41.9,24,6,2,4,17,Mar,0
3533,feature,83,16,3,2,14.6,1,57.4,32,11,1,4,14,Ven,0
3534,fix,9,5,1,1,3.7,0,48.1,31,7,1,3,16,Ven,0
3535,fix,259,19,8,2,21.4,1,36.4,55,10,0,1,9,Ven,0
3536,fix,33,109,4,2,3.9,0,49.9,29,6,1,7,10,Mar,0
3537,feature,112,74,5,2,10.2,0,61.2,15,4,1,4,12,Mar,0
3538,feature,53,4,4,2,11.4,0,36.5,23,3,1,5,13,Mer,0
3539,feature,109,14,4,1,6.1,1,40.0,15,4,2,2,13,Gio,0
3540,fix,42,51,4,2,5.4,0,82.2,47,13,2,3,11,Mer,0
3541,feature,41,7,3,2,10.9,0,41.5,61,15,3,5,11,Mar,0
3542,feature,18,4,2,2,13.7,0,45.8,26,5,2,1,9,Lun,0
3543,fix,175,23,4,2,21.9,0,61.4,58,17,1,3,15,Ven,0
3544,feature,106,129,5,1,4.0,1,90.9,23,5,2,7,15,Mar,0
3545,fix,50,112,3,1,7.9,0,41.2,30,8,1,3,8,Lun,0
3546,fix,101,11,3,2,4.9,1,92.5,59,9,1,2,14,Gio,0
3547,feature,58,110,6,3,12.2,1,79.8,77,27,1,5,5,Mar,0
3548,fix,75,8,2,1,5.9,1,48.4,16,6,1,3,15,Mer,0
3549,feature,868,484,23,6,5.4,0,79.6,66,16,1,4,14,Gio,0
3550,fix,221,41,4,1,3.6,0,64.8,24,5,2,4,12,Ven,0
3551,fix,54,12,5,1,14.3,0,57.9,24,5,2,2,16,Mar,0
3552,feature,51,23,2,2,1.5,1,63.0,49,14,3,2,10,Mar,0
3553,refactor,315,3,6,2,1.2,1,57.7,48,9,1,2,18,Ven,0
3554,feature,586,244,15,3,9.6,1,65.7,9,1,2,1,17,Mer,0
3555,feature,50,100,3,2,3.7,0,57.2,7,1,1,2,12,Mar,0
3556,refactor,99,3,3,1,5.3,0,93.5,16,7,2,2,11,Gio,0
3557,feature,312,18,6,3,12.6,1,43.1,29,4,3,6,9,Ven,0
3558,fix,160,273,11,3,10.4,0,63.3,5,2,2,4,11,Mar,1
3559,feature,106,2,2,2,15.0,1,42.3,81,20,1,1,11,Ven,0
3560,fix,99,12,4,2,8.9,1,66.9,28,2,1,2,22,Gio,0
3561,refactor,54,49,2,2,10.5,1,70.6,70,18,1,7,8,Mar,0
3562,fix,54,45,3,1,5.1,1,94.4,84,18,1,3,9,Gio,0
3563,feature,111,3,4,1,10.5,1,75.8,50,22,2,1,19,Gio,0
3564,feature,112,9,3,1,20.8,1,74.0,23,4,1,4,18,Mer,0
3565,fix,118,4,6,3,8.4,0,40.7,22,5,2,3,10,Lun,0
3566,feature,62,15,4,1,9.9,0,84.5,17,3,1,6,15,Lun,0
3567,feature,8,28,2,1,5.4,0,59.6,9,3,1,3,11,Mar,0
3568,feature,261,12,6,2,9.8,0,89.5,68,22,1,5,4,Ven,0
3569,feature,233,101,9,2,18.0,1,63.6,36,7,1,4,15,Mer,0
3570,feature,36,23,4,1,7.1,1,56.2,23,3,1,3,14,Mar,0
3571,feature,143,39,3,1,4.1,1,69.2,39,5,2,4,18,Mar,0
3572,refactor,71,12,3,2,4.0,0,37.2,74,22,1,5,0,Mer,0
3573,feature,98,41,3,2,9.7,0,85.9,96,28,3,2,12,Ven,0
3574,feature,47,151,3,2,9.4,1,64.1,70,15,1,2,7,Mer,0
3575,fix,19,131,4,2,12.6,1,32.0,50,14,1,1,13,Mer,0
3576,feature,179,21,5,1,4.8,1,65.5,43,14,3,5,11,Lun,0
3577,refactor,256,5,4,2,4.1,0,70.2,12,3,1,5,9,Gio,0
3578,feature,132,49,5,1,4.9,0,47.5,34,10,2,1,9,Mar,0
3579,fix,30,30,3,2,17.5,1,89.5,76,25,1,4,8,Lun,0
3580,feature,57,38,2,2,21.6,1,61.2,13,5,0,0,10,Ven,0
3581,fix,201,49,4,1,3.0,0,47.7,30,11,2,5,15,Gio,0
3582,feature,88,120,4,2,2.6,1,62.8,27,6,1,2,11,Mer,0
3583,fix,5,81,2,2,3.6,0,42.6,44,16,2,6,14,Lun,0
3584,feature,23,7,1,2,2.2,1,79.5,58,11,3,4,16,Gio,0
3585,refactor,80,7,2,1,12.3,0,78.2,15,7,3,1,15,Mar,0
3586,feature,62,47,2,2,4.5,1,34.2,14,4,2,2,11,Ven,0
3587,fix,170,81,7,3,14.4,1,73.4,13,1,1,8,13,Mar,0
3588,feature,119,20,3,1,10.5,0,63.8,19,7,1,4,14,Mar,0
3589,feature,81,38,4,2,1.4,1,92.4,85,23,1,3,12,Lun,0
3590,refactor,302,174,10,2,9.3,1,48.1,39,15,1,5,9,Gio,0
3591,fix,33,12,4,1,6.2,0,72.0,30,8,1,2,8,Lun,0
3592,feature,74,24,2,2,7.1,1,74.7,48,9,3,3,12,Mar,0
3593,fix,65,144,5,2,1.9,0,50.6,31,9,1,2,13,Gio,1
3594,feature,52,20,3,2,12.0,1,72.8,52,12,2,3,16,Mer,0
3595,feature,9,17,1,1,13.2,1,47.5,30,2,2,3,13,Mer,0
3596,feature,660,32,12,4,12.2,0,80.7,13,5,1,6,14,Lun,1
3597,fix,383,361,14,4,6.1,1,48.7,86,25,1,5,5,Ven,0
3598,feature,88,36,4,2,5.5,0,58.4,33,11,0,1,15,Ven,0
3599,feature,50,9,1,1,14.0,1,76.6,14,3,1,1,15,Mar,0
3600,refactor,213,21,4,1,6.1,0,67.6,45,11,1,9,15,Lun,0
3601,feature,179,116,6,3,5.4,0,81.5,24,6,1,3,15,Gio,0
3602,feature,80,201,8,3,24.6,1,35.0,13,3,1,6,11,Mer,1
3603,feature,137,10,4,1,10.5,0,51.7,11,3,2,4,14,Mer,0
3604,refactor,158,1,4,2,11.4,1,55.6,35,8,2,5,14,Ven,0
3605,refactor,240,2,6,3,7.1,1,68.3,32,7,3,2,16,Gio,0
3606,feature,175,19,3,2,7.2,1,37.6,64,17,2,8,14,Ven,0
3607,fix,12,3,1,2,10.6,1,76.0,20,4,2,5,15,Lun,0
3608,feature,138,3,4,2,4.8,1,83.7,49,9,3,6,14,Gio,0
3609,feature,338,433,15,4,4.4,0,39.7,71,16,1,3,14,Gio,1
3610,feature,74,66,4,2,1.0,1,72.1,34,6,2,2,8,Ven,0
3611,feature,32,56,3,2,6.7,1,93.5,9,0,1,4,10,Mer,0
3612,feature,148,251,7,3,6.2,0,62.7,45,16,1,8,9,Mer,1
3613,feature,40,6,1,2,3.4,1,84.3,24,5,1,7,9,Lun,0
3614,refactor,134,17,3,2,1.6,0,42.2,8,1,2,4,15,Gio,0
3615,fix,68,15,2,2,3.5,1,47.3,48,9,2,3,15,Lun,0
3616,feature,196,21,6,3,11.4,1,43.4,29,5,2,2,18,Mer,0
3617,refactor,616,647,21,5,4.5,0,77.3,73,12,2,3,14,Lun,1
3618,fix,40,5,1,2,7.2,0,47.7,69,15,1,4,14,Mer,0
3619,feature,351,60,12,4,4.3,1,63.6,10,1,1,8,13,Mer,0
3620,feature,207,8,7,2,5.8,0,49.4,40,3,1,1,16,Mar,1
3621,feature,276,11,9,2,10.3,1,68.5,26,4,2,4,17,Lun,0
3622,refactor,23,149,3,1,10.2,1,59.2,12,2,2,2,15,Lun,0
3623,feature,156,7,7,2,17.5,1,86.5,15,6,1,5,13,Lun,0
3624,fix,8,19,1,2,7.8,1,61.2,13,2,2,2,16,Ven,0
3625,feature,151,94,6,2,10.0,0,42.9,9,2,1,2,16,Mar,0
3626,fix,305,9,7,2,4.9,0,50.4,41,4,1,10,13,Lun,0
3627,feature,43,68,2,2,9.7,1,80.8,10,2,2,5,15,Mer,0
3628,refactor,101,26,4,2,7.2,1,63.8,35,8,3,3,11,Ven,0
3629,fix,6,30,1,2,6.0,0,88.2,53,17,3,2,17,Ven,0
3630,feature,59,111,3,1,10.3,1,85.9,5,1,1,5,8,Mer,0
3631,feature,43,7,1,1,11.7,1,50.3,31,13,2,3,11,Mar,0
3632,fix,32,9,2,1,20.8,0,52.2,12,2,1,1,10,Ven,0
3633,refactor,43,18,3,2,8.1,0,69.6,32,8,2,2,12,Ven,0
3634,feature,429,187,10,3,6.9,0,90.5,83,22,0,0,9,Ven,0
3635,fix,21,145,3,2,2.3,1,60.3,36,15,2,2,14,Mar,0
3636,feature,151,109,5,2,9.5,1,88.1,29,4,1,2,17,Gio,0
3637,fix,36,26,4,1,10.7,1,79.9,44,8,2,3,23,Ven,1
3638,feature,64,43,3,2,10.5,0,71.7,20,8,2,2,9,Lun,0
3639,fix,123,3,5,2,2.8,1,79.7,23,5,2,0,16,Mer,0
3640,feature,21,136,7,2,6.2,1,68.7,31,9,1,9,19,Ven,0
3641,fix,45,21,1,1,3.3,0,48.5,17,9,3,4,14,Mer,0
3642,feature,53,35,1,1,2.8,1,65.5,12,8,1,1,14,Mar,0
3643,fix,46,24,3,2,3.3,0,27.6,44,9,2,5,11,Mar,0
3644,refactor,30,57,3,2,11.7,1,58.5,19,7,3,4,12,Gio,0
3645,feature,190,7,4,1,19.9,0,87.8,36,8,1,5,17,Mar,1
3646,feature,22,21,2,2,4.7,0,65.4,30,4,1,3,9,Mar,0
3647,fix,45,173,5,2,4.3,1,42.1,45,14,2,3,13,Lun,0
3648,fix,65,18,2,2,8.5,0,59.8,16,4,2,5,21,Mer,1
3649,fix,78,52,3,2,18.2,0,36.5,16,6,2,3,16,Mer,1
3650,fix,212,87,9,3,2.4,0,61.0,24,13,1,3,9,Mar,0
3651,fix,304,3,6,3,7.1,0,69.2,2,0,2,2,18,Gio,1
3652,feature,26,70,3,2,8.9,1,96.5,46,14,1,8,10,Mer,0
3653,fix,128,11,5,2,8.0,1,90.3,17,3,0,1,11,Mar,0
3654,refactor,143,77,5,1,8.9,1,74.2,33,3,2,4,16,Mer,0
3655,feature,41,168,4,1,10.4,1,49.7,14,3,0,2,15,Mer,1
3656,feature,36,50,1,2,17.8,0,39.8,113,33,1,3,8,Mer,0
3657,feature,87,29,4,1,17.1,0,41.3,36,6,1,4,15,Gio,0
3658,fix,79,140,4,1,4.4,0,55.2,11,3,1,6,12,Mer,1
3659,fix,44,28,3,1,12.6,1,53.3,8,0,1,1,14,Ven,0
3660,feature,61,3,3,1,3.1,0,56.8,21,7,2,7,12,Mar,0
3661,refactor,243,38,5,2,10.4,1,47.0,46,14,2,2,10,Gio,0
3662,feature,87,29,3,1,4.3,1,39.0,20,10,2,0,17,Lun,0
3663,feature,3,27,2,2,11.2,0,27.7,10,2,0,1,16,Mer,1
3664,fix,25,27,4,2,4.8,0,28.1,6,3,2,2,10,Gio,0
3665,fix,143,15,4,2,3.6,1,67.0,49,12,2,6,7,Gio,0
3666,refactor,63,6,3,1,10.0,1,72.4,49,8,2,3,8,Gio,0
3667,fix,464,61,9,2,2.6,1,45.4,11,2,1,6,16,Mer,0
3668,fix,29,246,8,2,9.2,0,64.1,36,9,1,3,18,Mer,0
3669,feature,249,20,5,2,7.1,1,69.7,58,16,2,6,14,Gio,0
3670,feature,36,17,2,1,12.1,1,60.7,36,8,1,5,9,Mar,0
3671,refactor,25,550,11,3,8.1,1,81.6,61,16,1,7,17,Mar,0
3672,feature,125,31,3,2,6.8,0,65.5,34,15,1,1,16,Ven,0
3673,feature,412,139,11,3,7.2,1,60.7,12,1,1,6,13,Mer,0
3674,fix,91,85,6,2,9.5,1,44.9,38,10,1,5,17,Ven,0
3675,feature,22,73,4,1,7.7,1,47.1,30,8,1,6,16,Mer,0
3676,feature,22,40,3,2,8.8,0,62.9,39,12,1,3,10,Lun,0
3677,refactor,85,44,3,2,6.4,1,82.0,52,15,1,4,15,Lun,0
3678,refactor,189,3,3,1,9.1,0,24.3,61,16,3,3,16,Mar,0
3679,fix,571,645,21,6,7.4,1,62.4,46,14,2,4,19,Gio,0
3680,fix,41,113,6,2,8.7,1,62.4,44,10,1,6,12,Ven,0
3681,feature,130,92,5,2,9.4,0,58.1,13,5,1,5,6,Mer,0
3682,feature,101,20,4,2,3.4,1,87.1,4,1,1,1,13,Ven,0
3683,fix,47,29,3,2,9.6,0,65.2,36,11,1,5,7,Lun,0
3684,refactor,194,13,4,2,18.2,1,68.3,42,8,2,4,17,Mer,0
3685,fix,88,102,3,1,8.2,0,54.8,6,1,2,10,11,Lun,1
3686,feature,23,48,1,1,6.9,0,39.4,61,15,1,4,14,Lun,0
3687,feature,58,3,2,2,1.6,0,55.8,55,5,1,5,12,Lun,0
3688,feature,135,21,4,2,4.6,1,68.9,19,5,2,7,16,Mar,0
3689,fix,9,95,3,2,4.5,1,61.2,17,4,1,2,8,Gio,0
3690,feature,149,12,5,1,4.8,0,43.1,7,3,0,1,15,Gio,0
3691,feature,78,16,6,3,18.9,0,79.3,55,10,1,2,8,Ven,0
3692,feature,136,26,5,1,15.7,0,50.1,30,9,2,6,16,Mar,0
3693,refactor,81,39,4,2,5.3,0,66.6,14,5,0,0,8,Lun,0
3694,feature,105,131,4,2,11.8,0,43.6,4,2,1,5,10,Gio,1
3695,fix,93,8,3,1,4.1,1,65.2,3,0,1,4,12,Lun,0
3696,feature,29,9,4,1,3.4,1,66.1,57,15,3,5,13,Gio,0
3697,refactor,87,50,3,2,1.8,1,78.7,62,19,1,3,11,Mer,0
3698,refactor,21,15,2,2,6.9,0,51.2,22,5,1,4,9,Mar,0
3699,feature,13,106,3,1,12.9,1,76.0,61,19,3,6,17,Mer,0
3700,fix,26,20,2,1,7.0,1,65.3,23,10,2,4,16,Lun,0
3701,feature,154,35,3,1,8.7,0,44.4,45,9,1,3,11,Ven,1
3702,feature,17,5,1,2,16.4,0,57.8,49,14,2,1,10,Mer,0
3703,feature,56,110,5,1,9.9,0,50.3,87,21,3,6,15,Mar,0
3704,feature,428,16,7,3,5.0,1,52.4,8,0,1,4,10,Lun,0
3705,refactor,19,113,3,1,10.4,1,66.5,25,9,1,6,15,Lun,0
3706,feature,106,84,6,2,4.4,0,46.1,16,0,3,6,22,Mar,0
3707,refactor,42,378,11,3,5.7,0,76.9,84,27,1,3,13,Mer,1
3708,feature,54,27,3,2,2.4,0,91.2,54,17,1,2,18,Ven,0
3709,fix,526,108,13,3,8.2,1,61.3,47,14,2,3,17,Lun,0
3710,refactor,64,7,2,1,15.2,0,31.2,5,1,0,0,16,Gio,0
3711,feature,258,152,7,3,8.1,0,79.9,15,3,2,5,14,Mar,0
3712,feature,271,10,7,2,12.9,0,79.0,7,3,3,3,9,Mer,0
3713,feature,128,51,3,2,9.9,1,86.5,33,11,1,3,16,Mer,0
3714,feature,395,191,11,3,4.3,1,56.3,15,5,1,4,15,Gio,0
3715,fix,136,80,5,1,16.5,1,56.1,22,10,3,5,9,Mar,0
3716,fix,421,19,9,3,13.0,0,58.2,23,1,2,3,15,Lun,0
3717,feature,145,155,6,2,10.0,1,42.1,44,9,2,7,9,Lun,0
3718,fix,86,5,3,1,7.7,0,79.7,32,12,1,2,15,Mar,0
3719,fix,93,12,5,2,5.4,0,60.0,8,2,3,5,16,Lun,0
3720,fix,27,21,2,1,11.5,0,84.2,8,6,1,7,18,Gio,0
3721,feature,1112,20,20,4,10.0,1,73.5,15,4,3,6,18,Lun,0
3722,feature,133,51,7,3,5.7,0,66.6,23,8,1,4,14,Mer,0
3723,refactor,35,33,1,1,6.9,1,68.7,9,5,2,5,16,Mar,0
3724,feature,38,11,3,1,15.0,0,80.6,28,9,3,6,17,Mer,0
3725,feature,53,71,4,1,13.9,1,94.3,68,14,1,4,12,Lun,0
3726,feature,44,20,4,2,6.6,0,54.8,98,18,1,6,16,Mar,0
